Voltage,Current,THD,Temperature,Voltage_Label,Noise_Label,Current_Label
24.154016444159,1.87742443751592,0.250738729815682,35.0927156817686,1,3,1
24.0225653108333,1.88846586072915,0.248981604028039,35.006476241384,1,1,1
23.8506994422928,1.86737363524204,0.250933877166827,35.0123569164223,1,1,1
23.9368736451324,1.88980144322052,0.250628092803648,35.0190439012101,1,1,1
23.7989414018866,1.88963175438127,0.252146929854844,35.0257406958915,1,1,1
23.993661024835,1.87726883565979,0.249679292942905,35.031971658689,1,1,1
23.9070487840906,1.87967384197772,0.250042543276906,35.0381530354197,1,1,1
24.1524623481678,1.88469324037901,0.251474157084417,35.045388531601,1,1,1
23.944331247374,1.88050275086886,0.251557902291412,35.0520234988724,1,2,1
23.9309463007091,1.89339894199043,0.252195007809999,35.0591593224918,1,2,1
24.0266827261193,1.8825405969246,0.250612375430006,35.0658368219385,1,2,1
23.8623061418001,1.87817613165907,0.249006231651397,35.0716361476104,1,2,1
23.8732253432805,1.86779658855067,0.251721543963477,35.0777578797351,1,2,1
23.9108012896147,1.86903314785526,0.248353540235739,35.0832525778931,1,3,1
24.0116729007639,1.89518187328415,0.249055511433252,35.0899207851446,1,3,1
24.0090324024957,1.89448659361823,0.248424081600621,35.0964183710725,1,3,1
24.2302802731612,1.86465275697417,0.249694349865631,35.0064072756584,1,1,1
23.8838720905546,1.88283569362813,0.249543599230563,35.0125164138916,1,1,1
23.885862675538,1.8872076139692,0.25051421544691,35.0189792892206,1,1,1
23.8664394680886,1.87162697412547,0.248087088254279,35.0243883891152,1,1,1
23.913014622706,1.87956434526091,0.249620833798569,35.0304857410913,1,1,1
23.8010486155257,1.89058273756157,0.248812411173492,35.0364658609226,1,1,1
23.7740267649796,1.88792606160141,0.25214427069739,35.043051579813,1,1,1
23.9971367822518,1.86939469222068,0.250392625305117,35.0492147960663,1,2,1
23.9828503618082,1.88102819936191,0.252315442696435,35.0561275944478,1,2,1
24.0127513683057,1.87885170613646,0.248657971933543,35.0622203556768,1,2,1
24.0621603743376,1.87534188834797,0.250895677704329,35.0688284135541,1,2,1
23.9389677528837,1.8618947283809,0.252439910015808,35.0750869672496,1,2,1
24.227801055042,1.89040117201888,0.252066434138196,35.0828105127773,1,3,1
23.8496323655785,1.87308081295054,0.248809355919354,35.0883849297711,1,3,1
24.1290148244456,1.88758390819797,0.248182765686777,35.0949030203088,1,3,1
23.8112467269365,1.87905001384357,0.250768786743343,35.0061001416595,1,1,1
24.1339458745206,1.89444297923822,0.251075185392003,35.0134964115103,1,1,1
24.1876438517787,1.88673892623415,0.249170815263687,35.0203519205804,1,1,1
23.8549497520709,1.88844261241627,0.247652704731523,35.0261340870721,1,1,1
24.0000118106404,1.89448062766788,0.24989961070573,35.0329457115909,1,1,1
24.0527370350881,1.89277876421174,0.250588331947942,35.0399877724436,1,1,1
24.1466359716945,1.86735150924305,0.250383607578073,35.0464370786714,1,1,1
23.8777588834895,1.86155402767111,0.251932559665381,35.0524287603041,1,2,1
23.9977572086485,1.89726038265429,0.248339635728411,35.058963270958,1,2,1
24.1047094963925,1.87818233422486,0.250002358120774,35.0655551041891,1,2,1
23.7911991802936,1.86207108917825,0.250909859520745,35.0711327723995,1,2,1
23.7968765630456,1.8641119335155,0.250108249212321,35.0766068340742,1,2,1
24.1955746266936,1.88762946520321,0.251587735460396,35.0840597610546,1,3,1
23.8742294588386,1.87996788662367,0.250798026264542,35.0903423301353,1,3,1
24.2700229950596,1.89055702737961,0.250744957463562,35.0978680659246,1,3,1
23.9778239407831,1.89149603119313,0.249661957518917,35.006615790702,1,1,1
23.8000665440121,1.86699317563347,0.248165855038036,35.0117514958351,1,1,1
23.9476511844001,1.89067105451553,0.251656898714195,35.0187230075826,1,1,1
23.7890271984023,1.88027912694393,0.249496288853068,35.0245228666705,1,1,1
23.9600647844302,1.88407891595354,0.250784299454869,35.0311282095673,1,1,1
23.900153395605,1.8610583882597,0.249658255851244,35.0366516825816,1,1,1
24.2323516393422,1.86446848042332,0.248335842049573,35.0427513153053,1,1,1
23.9413550959139,1.87888139460604,0.248490592012715,35.0486405353737,1,2,1
23.9255535441292,1.89506732799556,0.252258152323889,35.0558281330762,1,2,1
23.7878667210613,1.87059125460655,0.251189290477585,35.0617144539185,1,2,1
23.9655621431484,1.89590942634114,0.250239354506074,35.0685645000841,1,2,1
23.9631179527415,1.87180659749286,0.252415262332349,35.0751740777099,1,2,1
24.1392910152544,1.88073957169537,0.250831694257922,35.0821125209477,1,3,1
24.1378517123322,1.86717147470961,0.250832639567013,35.0886370394491,1,3,1
23.8637223445884,1.86690794902724,0.252495401973807,35.0948821235421,1,3,1
23.7756494256748,1.89362158608961,0.250305998963548,35.0063464872733,1,1,1
24.0812051912572,1.87434216724942,0.2484521663359,35.0124176918447,1,1,1
23.9811494906235,1.86635483828889,0.252408189754854,35.0189032805897,1,1,1
24.1706519957686,1.87461863268242,0.25072382268435,35.025705708594,1,1,1
23.8516444088316,1.87859328098391,0.249641264964897,35.0316347620823,1,1,1
23.8178946080362,1.86897764860455,0.250447537423475,35.0373782638005,1,1,1
23.9446182188504,1.86994052750336,0.250414931913738,35.0434399217364,1,1,1
23.9020056688393,1.87044698250281,0.250585454421966,35.049455085536,1,2,1
24.1583225767714,1.8879229769472,0.25241331699861,35.0570167463882,1,2,1
23.9276578960679,1.86452683812678,0.250420346666392,35.0628777130163,1,2,1
24.1976541498357,1.89121213994837,0.25189826862241,35.0705156859843,1,2,1
23.8877420414625,1.8613224431089,0.250471781253322,35.0761990575103,1,2,1
24.0066531133649,1.86654576420358,0.249063594434103,35.082001153958,1,3,1
23.8881264350779,1.86401794424893,0.2496144284455,35.0875751809188,1,3,1
24.0899675952327,1.88663381800425,0.249854621281792,35.0943533287949,1,3,1
24.0959472136861,1.86173931170147,0.250692653791359,35.0062308287599,1,1,1
23.793027960151,1.88042903435887,0.249097998675902,35.0119554218395,1,1,1
24.0741349844973,1.89129560442603,0.249538095985206,35.0187643984707,1,1,1
24.1048133388441,1.8804466854256,0.252343246651155,35.0259552401723,1,1,1
23.9160709651881,1.88343941197563,0.248028146016645,35.0318167228723,1,1,1
24.1338261234399,1.86388992644963,0.249617264594814,35.0379591345779,1,1,1
23.8879073522659,1.87103798977503,0.248268283587957,35.043441115366,1,1,1
23.9738428133888,1.87766876726286,0.250135713708803,35.0497403309379,1,2,1
24.1828029930172,1.89594271346708,0.250090260541805,35.0570725342175,1,2,1
24.0687126102209,1.86952336410363,0.252288469699208,35.063833681519,1,2,1
24.0871529503813,1.88572646379275,0.248945322858372,35.0703713821392,1,2,1
24.0962826751856,1.87005268355919,0.24783996384235,35.076211359358,1,2,1
23.9098964465819,1.89221309864146,0.250839163635069,35.0829544632164,1,3,1
23.9678017705513,1.88585891092504,0.251402598263657,35.0897713153507,1,3,1
23.8053954554373,1.87501324099239,0.250510852437909,35.0956796155537,1,3,1
24.1996768474053,1.87785762603689,0.247505755285646,35.006237698001,1,1,1
23.9636885790921,1.88942304464667,0.249804581830145,35.0127903895207,1,1,1
23.9147875053081,1.87819243639199,0.251423696473804,35.0192558436168,1,1,1
23.7771671438552,1.88760384855027,0.248379372078418,35.0249944998009,1,1,1
23.9872743176276,1.87329759666692,0.248263606002191,35.0307735020082,1,1,1
24.0515478664025,1.88823035197616,0.248458726277309,35.0371920967024,1,1,1
23.8765688433926,1.87058908067899,0.252087121710247,35.0434872460884,1,1,1
24.130058909206,1.8712820267798,0.248443309883957,35.0495784729555,1,2,1
23.8063182273364,1.88616076578319,0.250381046903315,35.0557922021038,1,2,1
24.0249721908824,1.88469792544312,0.249628644209356,35.0623078965545,1,2,1
24.0734692218772,1.88437258373035,0.250895083770466,35.069215148451,1,2,1
24.2163118367861,1.88713492092346,0.24854467461213,35.0760069202725,1,2,1
23.9157582932131,1.88330204800936,0.248096981238987,35.0818791004877,1,3,1
24.0186159267551,1.88535574365017,0.249793627468244,35.0884369183603,1,3,1
24.1725595960015,1.88535818092875,0.249251090067206,35.0952336807402,1,3,1
23.9597571629956,1.8917817937253,0.251709645763457,35.0070457529039,1,1,1
23.883092712753,1.88236035473232,0.250567303684064,35.0133690066793,1,1,1
24.019555924225,1.87042811902708,0.25184970516179,35.019943079846,1,1,1
23.9126765939978,1.89580014632581,0.248096072705271,35.0261785896554,1,1,1
24.0698659445754,1.88450526953706,0.249897316124744,35.0328550375727,1,1,1
24.0214647755409,1.88091845814363,0.250736557401466,35.039499455399,1,1,1
24.1061034240396,1.8978250644408,0.250112476528886,35.0467116430419,1,1,1
23.8675551945341,1.86459931962532,0.248028991366251,35.051902343817,1,2,1
23.7931061888963,1.87732856494101,0.249522899979288,35.0576301369152,1,2,1
23.9381898420359,1.88407602264694,0.251317523204244,35.0643039593032,1,2,1
24.1331698239298,1.89703713317945,0.252164267851394,35.0720262757769,1,2,1
23.8547626302956,1.88664573346347,0.248194371014146,35.0778768173995,1,2,1
23.8472799172299,1.88040948761977,0.250127022019297,35.083958611683,1,3,1
24.2162470522468,1.87526450552144,0.249924266667761,35.0907062514149,1,3,1
24.125025287221,1.88002266824981,0.251206289717271,35.0976743043658,1,3,1
23.9269031205975,1.88250479168989,0.248249986269158,35.0059090121656,1,1,1
23.8858307891112,1.8888507523132,0.247722270461391,35.0117911549928,1,1,1
23.8765380079526,1.88632737582667,0.24971201156501,35.0180250105898,1,1,1
23.9324305796171,1.87531152911866,0.251181700371506,35.0243911423935,1,1,1
24.088040661522,1.87710051569873,0.251020237151671,35.0311413878783,1,1,1
23.7693982908545,1.87642413234083,0.24915428940107,35.0367046288932,1,1,1
23.8897308400185,1.89136100156533,0.248485268990477,35.0428425516273,1,1,1
23.9689636936277,1.87517906020621,0.251938854771282,35.0494608949344,1,2,1
24.1317939954877,1.89086460810679,0.249483957585068,35.0563806039682,1,2,1
24.1250553657028,1.86859545175563,0.249386977724176,35.0625923897553,1,2,1
24.142015663551,1.87278797000129,0.252246519559249,35.0696163434451,1,2,1
24.0848208892386,1.89180373518728,0.249693224912935,35.0765011469714,1,2,1
24.1718713708466,1.89287416240997,0.248336267727474,35.0833134208229,1,3,1
24.2781482366705,1.89371233684132,0.250072117282529,35.0907997851214,1,3,1
24.084919798426,1.86798821886068,0.24827376174328,35.09664939788,1,3,1
23.955339361445,1.89150618001181,0.251243528591078,35.0069213223591,1,1,1
24.1391833019702,1.88054930181142,0.249092621226995,35.0134590257865,1,1,1
23.8031773588247,1.86559890597315,0.248058528720966,35.018536926497,1,1,1
24.0857541515822,1.86760663641814,0.249975885095448,35.0247598955984,1,1,1
23.9976038374479,1.86254252295025,0.248238041109883,35.0302368251086,1,1,1
24.1683431325211,1.89541600105844,0.250302797636774,35.0375675098562,1,1,1
24.0944013019199,1.89112331262027,0.250413954825879,35.0446186751233,1,1,1
24.184551489663,1.86049593243726,0.252444558080398,35.0514127173443,1,2,1
24.1780346318502,1.89768395319896,0.25056283234742,35.0588946728942,1,2,1
24.015892943766,1.89059525284477,0.249897616926051,35.0656268462086,1,2,1
23.8719554976981,1.89433518166197,0.249990471455982,35.072151548177,1,2,1
24.0384463434481,1.88823837465133,0.25172589092527,35.0792811379226,1,2,1
24.0839393321437,1.88552380537589,0.24873367262993,35.0857571641412,1,3,1
23.842309249192,1.8853181509804,0.250629798925858,35.0920866355014,1,3,1
24.1530689110065,1.89739653844536,0.251953760581627,35.0998192563869,1,3,1
24.129135008122,1.89536729775635,0.250407232439377,35.0072600877453,1,1,1
24.038444418789,1.86501885164002,0.247584914691686,35.0127589103934,1,1,1
24.1741021940881,1.89223052014337,0.249921482556061,35.0199196697474,1,1,1
23.8605154758332,1.8841507050014,0.250261456707694,35.0261744498605,1,1,1
23.7753567193735,1.87409767120469,0.250573567095586,35.0319989088077,1,1,1
23.783776670113,1.86771187510732,0.249947849945887,35.0375138786089,1,1,1
23.8190812325271,1.86598311731894,0.248527470854538,35.0427441427439,1,1,1
23.8533435122964,1.88435045369725,0.247713262054556,35.0484152939242,1,2,1
23.8978897941019,1.88660426560272,0.250192983390227,35.0548161240662,1,2,1
24.0021807087288,1.87720867709726,0.250179005278756,35.0611778287312,1,2,1
23.822072967919,1.89253655837519,0.24995178646734,35.0675221403871,1,2,1
24.1821097052564,1.86831139809774,0.248851471661463,35.0737373284844,1,2,1
24.0738378537732,1.8761504902849,0.250701559125814,35.0803534404478,1,3,1
23.9012100910541,1.86356097624828,0.252239665606466,35.0865289322486,1,3,1
23.8529969570765,1.8667327776486,0.24821020560952,35.091789423923,1,3,1
24.0580611931653,1.86243366604525,0.250368548824206,35.0060907458763,1,1,1
24.206977715151,1.88820835753137,0.251143308408391,35.0134868085779,1,1,1
23.7904351927944,1.89559627001903,0.251802202815191,35.0202645040892,1,1,1
24.2325122415228,1.89000183170667,0.251794694083419,35.0279248501347,1,1,1
24.0064222027573,1.87545743636941,0.248388012302529,35.0338407461394,1,1,1
23.8242880344052,1.89577429644432,0.247654447743725,35.0397678973636,1,1,1
23.9046279484191,1.87298983535409,0.248977669172377,35.0455054390897,1,1,1
23.9867960822955,1.86142450954348,0.250740992032331,35.0514828767828,1,2,1
24.1668820717074,1.89257796971858,0.250295162724943,35.0587225128734,1,2,1
23.9295791558894,1.86251491038249,0.249730133240276,35.0643738716195,1,2,1
23.8475998613942,1.8729106321857,0.250814040309805,35.0703861939902,1,2,1
24.1938991761468,1.89762636198886,0.248090775992234,35.0773366483506,1,2,1
24.0618177733572,1.89804257088234,0.251034587096614,35.084660841231,1,3,1
23.9405792730157,1.8779474845007,0.249572612694466,35.0907637046589,1,3,1
24.1695165557178,1.86424316341076,0.251591020194538,35.0974444644554,1,3,1
23.8454971727171,1.86260756603462,0.24929817456741,35.005362647119,1,1,1
24.0105061653699,1.86707888595579,0.249179244873385,35.01121556325,1,1,1
23.8602954390103,1.88586113265657,0.252025767795022,35.0179178374091,1,1,1
23.9848657768537,1.86438561329995,0.252060662371198,35.0242748693681,1,1,1
24.1178631620484,1.88159407381007,0.251181337277983,35.0312679504626,1,1,1
23.8484142017855,1.87174954444156,0.250486056751689,35.0371742571193,1,1,1
23.8243800416927,1.89411302150717,0.248563007666794,35.0432576136301,1,1,1
23.7968800905579,1.86249667800671,0.248712432794684,35.0483742910163,1,2,1
23.9746286193446,1.89419757641643,0.247566416002336,35.0545875674007,1,2,1
23.8569851956479,1.87202880041173,0.247966852583775,35.0599597600108,1,2,1
23.9815104589435,1.89788839969709,0.248008346968124,35.0663993053689,1,2,1
23.9220008801785,1.86280829196748,0.24898673407944,35.0718761660745,1,2,1
23.9455775486335,1.87947300744329,0.247731756324491,35.0776220870984,1,3,1
24.168299427467,1.86385491059392,0.250655349996068,35.0840774467058,1,3,1
23.8410492295958,1.89449613186842,0.251386202682745,35.0908489676644,1,3,1
24.0162115791083,1.89151463830345,0.248045771060212,35.0063398957539,1,1,1
23.922287943209,1.88852677237098,0.248969865265132,35.0125795507767,1,1,1
23.7649626081612,1.8855801798469,0.247742236696266,35.0180871186129,1,1,1
24.0496656759507,1.88790270549646,0.250130512328978,35.024871033269,1,1,1
24.0994827188253,1.87130002275541,0.251406885258996,35.0315599705422,1,1,1
24.0924163990328,1.87537968333813,0.25028334917482,35.0381020178576,1,1,1
23.7895645526099,1.8731645164967,0.251400877657456,35.0441163560133,1,1,1
24.0543863237614,1.86441574426589,0.251206270247511,35.0504460670194,1,2,1
23.8239721030861,1.87871383035975,0.250247700535076,35.0564495328048,1,2,1
24.190053738639,1.88807678727468,0.251494801394064,35.0638817394092,1,2,1
23.7872209974263,1.86380363695329,0.247864426495495,35.0688267255198,1,2,1
24.1458290275764,1.88617400820673,0.252215040697853,35.0762601700143,1,2,1
23.8656787172489,1.86462397624029,0.251113622698284,35.0821335998737,1,3,1
23.8586630390158,1.87283490589746,0.25070358961483,35.0881449647173,1,3,1
24.1165531022465,1.88239555595598,0.251245657315518,35.0951738250536,1,3,1
24.1152165639909,1.88809995708272,0.24867413457374,35.0066130780785,1,1,1
24.2258883434013,1.86371745631555,0.25183465145876,35.0134650163313,1,1,1
23.9358906146075,1.88622335406135,0.24934599402165,35.0197529244433,1,1,1
24.0470130285811,1.87429467332521,0.25144681971821,35.0264179594001,1,1,1
23.8588944079953,1.88948972819488,0.247933332736978,35.0323035407487,1,1,1
23.8587248057286,1.88121510443526,0.249441358155239,35.0382824138865,1,1,1
23.8698985968815,1.87868567755021,0.250709703101996,35.0444965894191,1,1,1
23.8354727810461,1.86425762559464,0.25140965983294,35.0503541112127,1,2,1
23.9037461790928,1.8804293341524,0.248686865098528,35.0562456205925,1,2,1
23.8065031758828,1.8644169847767,0.249526577099403,35.0616221167128,1,2,1
23.8164811696137,1.87143507989014,0.25142213945372,35.0676527955144,1,2,1
24.0523065131481,1.87673141150556,0.25232211333608,35.074601542174,1,2,1
24.1362392595448,1.87673732489518,0.251290496376447,35.0815155490811,1,3,1
24.1173638267334,1.89557201727938,0.248048775253615,35.088214786178,1,3,1
23.8923072589974,1.89046305208549,0.248830894194538,35.0944101632325,1,3,1
23.9940508535067,1.87536036267275,0.251344791320294,35.0065494260711,1,1,1
23.891011658006,1.88578234380705,0.247686173170352,35.012344758952,1,1,1
23.9661919805302,1.88339801207611,0.249758696174524,35.0187126471549,1,1,1
23.7885146148705,1.88951935350853,0.249079057191694,35.0246917439589,1,1,1
24.0942888803715,1.86536809045197,0.248126660905546,35.0304516575251,1,1,1
23.8043301556501,1.87637902568798,0.247539101467847,35.0357344980033,1,1,1
24.0746761687676,1.8804420017993,0.25111461262346,35.0425755866328,1,1,1
23.8148172975653,1.86523084424071,0.250658831867642,35.0482470783414,1,2,1
23.8270516010871,1.86581444683151,0.247992970463555,35.0533720185933,1,2,1
23.8433484070294,1.87240889668031,0.248481244611285,35.058838620341,1,2,1
23.9144814236043,1.86991180188249,0.248587816547114,35.0644203342596,1,2,1
24.1912282946455,1.88136392039243,0.251016116122781,35.0715421943351,1,2,1
23.8908516537823,1.86338340791822,0.248560154212662,35.0768689710977,1,3,1
24.2415689986807,1.88144100890973,0.251033576088485,35.0841160259237,1,3,1
23.952879292596,1.88387309465874,0.248331017814511,35.0901446996693,1,3,1
24.234209724498,1.87016551840136,0.248352160115284,35.0062790623811,1,1,1
23.9504647123507,1.88618830923903,0.247869973847885,35.012266799979,1,1,1
23.9531474392174,1.87559253658427,0.25241417600697,35.0189670312005,1,1,1
24.0579235787261,1.87480930309472,0.248271849027396,35.0249573221027,1,1,1
23.8373453409853,1.89321734110272,0.251290562156637,35.0316601272354,1,1,1
23.9283738759933,1.87153198687094,0.250927678543738,35.0378462434428,1,1,1
24.014703108046,1.88293319453323,0.251662116931426,35.044744634187,1,1,1
23.9235459265479,1.87748716131837,0.248996125116666,35.050664371124,1,2,1
23.9654709515927,1.8814609379227,0.249298031589861,35.0568687338219,1,2,1
24.119039480796,1.87661379913244,0.249621673918128,35.0633607675043,1,2,1
23.8225244478578,1.87138302215554,0.247622170080252,35.0685570712657,1,2,1
23.9150054406788,1.89644309888566,0.250768450669832,35.0754231394842,1,2,1
24.2521143018228,1.86951477063321,0.249789431669272,35.0820500113572,1,3,1
24.1694881209259,1.88831383756141,0.251296636915655,35.089395374753,1,3,1
24.1597702961101,1.88609300637853,0.248029602083664,35.0959059107298,1,3,1
23.9823661185163,1.86417916293184,0.248560816026275,35.0055625729313,1,1,1
24.1553167957824,1.86662413593978,0.24837504868691,35.0115573582944,1,1,1
24.0796749088916,1.8798913351968,0.251971946876771,35.0185876458583,1,1,1
24.0972981531154,1.89631234482996,0.248267951883097,35.0253119124262,1,1,1
24.0196254014042,1.86185053368008,0.250898669491052,35.0314140496692,1,1,1
24.1484188966187,1.86499357347591,0.251243094358881,35.0379897812372,1,1,1
24.0120227211644,1.88101480848656,0.249129168143816,35.0442518299545,1,1,1
23.9540625610071,1.86726939611957,0.249575466933065,35.0500677458353,1,2,1
23.8851779590633,1.89519299744844,0.247602678873291,35.0561089254078,1,2,1
24.0763890230123,1.86662197322977,0.252163067860243,35.0627718791435,1,2,1
24.2047536908847,1.882177878923,0.251473289426944,35.0700545421305,1,2,1
23.9738190300516,1.88873848954349,0.248788068683562,35.0763805026449,1,2,1
23.9121225267772,1.88931666983461,0.247820935436959,35.0823602430434,1,3,1
24.1249151941147,1.88460839883511,0.251076062573929,35.0894373866891,1,3,1
24.003666529763,1.89115123447559,0.249453810411021,35.0960566209861,1,3,1
23.9123664123082,1.89013392648884,0.251572698864503,35.0068523796477,1,1,1
24.1690877162597,1.88436787346844,0.250028183087859,35.0137881129528,1,1,1
24.2164303703308,1.86273212889602,0.249719820775094,35.0201108239402,1,1,1
24.1760409997561,1.87382187681432,0.250655943671345,35.0268863935614,1,1,1
24.2385626222809,1.88499892012188,0.248620857494916,35.033683411231,1,1,1
24.0503965518596,1.86582045714185,0.249436227157416,35.0396490706633,1,1,1
23.7720658248055,1.86739577805553,0.249605561268826,35.0450513405239,1,1,1
24.1109889598993,1.89210665425033,0.249351813432576,35.0519291906588,1,2,1
24.1150475237738,1.8671234632667,0.250355129364122,35.0582913543378,1,2,1
24.2221732294925,1.89522702283948,0.248826610180965,35.0654051697085,1,2,1
23.8700004706293,1.86376503263019,0.249367819038213,35.0708746374047,1,2,1
24.0698683117361,1.86216956174467,0.248403084438766,35.0765444714086,1,2,1
24.1499056866977,1.88530583299443,0.249237188227909,35.0832832650404,1,3,1
23.9867503096522,1.86129001526598,0.250636732512217,35.0892332773531,1,3,1
24.2400156441749,1.88850925971281,0.251502793281394,35.0967991154047,1,3,1
24.1502951986123,1.88367697313365,0.249416531593128,35.006731479858,1,1,1
24.0362385757866,1.8708148999977,0.250150258523825,35.0129744550829,1,1,1
23.879342936958,1.86903497180646,0.24975819385226,35.0187096532528,1,1,1
24.1461368480329,1.86160355760209,0.25243052120948,35.0254440872106,1,1,1
24.0171198538198,1.89062321016701,0.247935386099504,35.0317344995428,1,1,1
24.2347906084022,1.8957839429506,0.247834731291989,35.0386670034269,1,1,1
23.7687262476653,1.88993333200693,0.250919193068732,35.0450250951951,1,1,1
24.0189928795117,1.89426573930421,0.251926797254656,35.0523363698559,1,2,1
24.0630616903551,1.86866245437591,0.248189344962063,35.0581364575359,1,2,1
23.8500162238573,1.86449574161124,0.247709099319865,35.0632124128813,1,2,1
24.0585040080199,1.87379865202219,0.252198305050805,35.0700589100241,1,2,1
23.9597023751961,1.89601625168637,0.252421747084922,35.0773939668376,1,2,1
24.1275322269584,1.88929794767144,0.252441511311566,35.0849305586797,1,3,1
23.964068847028,1.86965334379247,0.250811909301997,35.0911180714506,1,3,1
23.9442615912613,1.88031562234432,0.250900891856152,35.0975993361004,1,3,1
23.9575659261506,1.88868488009019,0.250513191090182,35.0066764707635,1,1,1
24.0400969669424,1.88241002209143,0.25025896257468,35.0133017146724,1,1,1
24.0056746033829,1.88752161555305,0.247912963634993,35.0194679208889,1,1,1
24.2381559853146,1.89698143018758,0.249272671524785,35.0267748752601,1,1,1
23.9262964437821,1.87756617794262,0.251932719308802,35.0333630011962,1,1,1
23.9584461384832,1.86519907414732,0.248588660341787,35.0389067460478,1,1,1
23.9082800424882,1.88990084293764,0.251130522158324,35.0456425034455,1,1,1
24.0956332201073,1.89216879229983,0.247549011261315,35.0520750202461,1,2,1
